"TIME","GEO","SEX","AGE","UNIT","Value","Flag and Footnotes"
"2016","Denmark","Females","Less than 1 year","Year","82.8",""
"2016","Germany (until 1990 former territory of the FRG)","Total","Less than 1 year","Year","81.0",""
"2016","Germany (until 1990 former territory of the FRG)","Males","Less than 1 year","Year","78.6",""
"2016","Germany (until 1990 former territory of the FRG)","Females","Less than 1 year","Year","83.5",""
"2016","Germany including former GDR","Total","Less than 1 year","Year","81.0",""
"2016","Germany including former GDR","Males","Less than 1 year","Year","78.6",""
"2016","Germany including former GDR","Females","Less than 1 year","Year","83.5",""
"2016","Estonia","Total","Less than 1 year","Year","78.0",""
"2016","Estonia","Males","Less than 1 year","Year","73.3",""
"2016","Estonia","Females","Less than 1 year","Year","82.2",""
"2016","Ireland","Total","Less than 1 year","Year","81.8",""
"2016","Ireland","Males","Less than 1 year","Year","79.9",""
"2016","Ireland","Females","Less than 1 year","Year","83.6",""
"2016","Greece","Total","Less than 1 year","Year","81.5",""
"2016","Greece","Males","Less than 1 year","Year","78.9",""
"2016","Greece","Females","Less than 1 year","Year","84.0",""
"2016","Spain","Total","Less than 1 year","Year","83.5",""
"2016","Spain","Males","Less than 1 year","Year","80.5",""
"2016","Spain","Females","Less than 1 year","Year","86.3",""
"2016","France","Total","Less than 1 year","Year","82.7",""
"2016","France","Males","Less than 1 year","Year","79.5",""
"2016","France","Females","Less than 1 year","Year","85.7",""
"2016","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2016","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2016","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2016","Croatia","Total","Less than 1 year","Year","78.2",""
"2016","Croatia","Males","Less than 1 year","Year","75.0",""
"2016","Croatia","Females","Less than 1 year","Year","81.3",""
"2016","Italy","Total","Less than 1 year","Year","83.4",""
"2016","Italy","Males","Less than 1 year","Year","81.0",""
"2016","Italy","Females","Less than 1 year","Year","85.6",""
"2016","Cyprus","Total","Less than 1 year","Year","82.7",""
"2016","Cyprus","Males","Less than 1 year","Year","80.5",""
"2016","Cyprus","Females","Less than 1 year","Year","84.9",""
"2016","Latvia","Total","Less than 1 year","Year","74.9",""
"2016","Latvia","Males","Less than 1 year","Year","69.8",""
"2016","Latvia","Females","Less than 1 year","Year","79.6",""
"2016","Lithuania","Total","Less than 1 year","Year","74.9",""
"2016","Lithuania","Males","Less than 1 year","Year","69.5",""
"2016","Lithuania","Females","Less than 1 year","Year","80.1",""
"2016","Luxembourg","Total","Less than 1 year","Year","82.7",""
"2016","Luxembourg","Males","Less than 1 year","Year","80.1",""
"2016","Luxembourg","Females","Less than 1 year","Year","85.4",""
"2016","Hungary","Total","Less than 1 year","Year","76.2",""
"2016","Hungary","Males","Less than 1 year","Year","72.6",""
"2016","Hungary","Females","Less than 1 year","Year","79.7",""
"2016","Malta","Total","Less than 1 year","Year","82.6",""
"2016","Malta","Males","Less than 1 year","Year","80.6",""
"2016","Malta","Females","Less than 1 year","Year","84.4",""
"2016","Netherlands","Total","Less than 1 year","Year","81.7",""
"2016","Netherlands","Males","Less than 1 year","Year","80.0",""
"2016","Netherlands","Females","Less than 1 year","Year","83.2",""
"2016","Austria","Total","Less than 1 year","Year","81.8",""
"2016","Austria","Males","Less than 1 year","Year","79.3",""
"2016","Austria","Females","Less than 1 year","Year","84.1",""
"2016","Poland","Total","Less than 1 year","Year","78.0",""
"2016","Poland","Males","Less than 1 year","Year","73.9",""
"2016","Poland","Females","Less than 1 year","Year","82.0",""
"2016","Portugal","Total","Less than 1 year","Year","81.3",""
"2016","Portugal","Males","Less than 1 year","Year","78.1",""
"2016","Portugal","Females","Less than 1 year","Year","84.3",""
"2016","Romania","Total","Less than 1 year","Year","75.2",""
"2016","Romania","Males","Less than 1 year","Year","71.6",""
"2016","Romania","Females","Less than 1 year","Year","79.0",""
"2016","Slovenia","Total","Less than 1 year","Year","81.2",""
"2016","Slovenia","Males","Less than 1 year","Year","78.2",""
"2016","Slovenia","Females","Less than 1 year","Year","84.3",""
"2016","Slovakia","Total","Less than 1 year","Year","77.3",""
"2016","Slovakia","Males","Less than 1 year","Year","73.8",""
"2016","Slovakia","Females","Less than 1 year","Year","80.7",""
"2016","Finland","Total","Less than 1 year","Year","81.5",""
"2016","Finland","Males","Less than 1 year","Year","78.6",""
"2016","Finland","Females","Less than 1 year","Year","84.4",""
"2016","Sweden","Total","Less than 1 year","Year","82.4",""
"2016","Sweden","Males","Less than 1 year","Year","80.6",""
"2016","Sweden","Females","Less than 1 year","Year","84.1",""
"2016","United Kingdom","Total","Less than 1 year","Year","81.2",""
"2016","United Kingdom","Males","Less than 1 year","Year","79.4",""
"2016","United Kingdom","Females","Less than 1 year","Year","83.0",""
"2016","European Economic Area (EU28 plus IS, LI, NO)","Total","Less than 1 year","Year","81.0",""
"2016","European Economic Area (EU28 plus IS, LI, NO)","Males","Less than 1 year","Year","78.2",""
"2016","European Economic Area (EU28 plus IS, LI, NO)","Females","Less than 1 year","Year","83.7",""
"2016","European Economic Area (EU27 plus IS, LI, NO)","Total","Less than 1 year","Year","81.0",""
"2016","European Economic Area (EU27 plus IS, LI, NO)","Males","Less than 1 year","Year","78.3",""
"2016","European Economic Area (EU27 plus IS, LI, NO)","Females","Less than 1 year","Year","83.7",""
"2016","European Free Trade Association","Total","Less than 1 year","Year","83.2",""
"2016","European Free Trade Association","Males","Less than 1 year","Year","81.3",""
"2016","European Free Trade Association","Females","Less than 1 year","Year","85.0",""
"2016","Iceland","Total","Less than 1 year","Year","82.2",""
"2016","Iceland","Males","Less than 1 year","Year","80.4",""
"2016","Iceland","Females","Less than 1 year","Year","84.1",""
"2016","Liechtenstein","Total","Less than 1 year","Year","82.3",""
"2016","Liechtenstein","Males","Less than 1 year","Year","80.6",""
"2016","Liechtenstein","Females","Less than 1 year","Year","84.0",""
"2016","Norway","Total","Less than 1 year","Year","82.5",""
"2016","Norway","Males","Less than 1 year","Year","80.7",""
"2016","Norway","Females","Less than 1 year","Year","84.2",""
"2016","Switzerland","Total","Less than 1 year","Year","83.7",""
"2016","Switzerland","Males","Less than 1 year","Year","81.7",""
"2016","Switzerland","Females","Less than 1 year","Year","85.6",""
"2016","Montenegro","Total","Less than 1 year","Year","76.5",""
"2016","Montenegro","Males","Less than 1 year","Year","74.1",""
"2016","Montenegro","Females","Less than 1 year","Year","78.9",""
"2016","North Macedonia","Total","Less than 1 year","Year","75.4",""
"2016","North Macedonia","Males","Less than 1 year","Year","73.4",""
"2016","North Macedonia","Females","Less than 1 year","Year","77.5",""
"2016","Albania","Total","Less than 1 year","Year","78.5",""
"2016","Albania","Males","Less than 1 year","Year","77.1",""
"2016","Albania","Females","Less than 1 year","Year","80.1",""
"2016","Serbia","Total","Less than 1 year","Year","75.7",""
"2016","Serbia","Males","Less than 1 year","Year","73.2",""
"2016","Serbia","Females","Less than 1 year","Year","78.3",""
"2016","Turkey","Total","Less than 1 year","Year","78.1",""
"2016","Turkey","Males","Less than 1 year","Year","75.4",""
"2016","Turkey","Females","Less than 1 year","Year","81.0",""
"2016","Belarus","Total","Less than 1 year","Year","74.2",""
"2016","Belarus","Males","Less than 1 year","Year","69.0",""
"2016","Belarus","Females","Less than 1 year","Year","79.2",""
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year","78.6","p"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year","75.9","p"
"2016","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year","81.6","p"
"2016","Moldova","Total","Less than 1 year","Year",":",""
"2016","Moldova","Males","Less than 1 year","Year",":",""
"2016","Moldova","Females","Less than 1 year","Year",":",""
"2016","Russia","Total","Less than 1 year","Year",":",""
"2016","Russia","Males","Less than 1 year","Year",":",""
"2016","Russia","Females","Less than 1 year","Year",":",""
"2016","San Marino","Total","Less than 1 year","Year",":",""
"2016","San Marino","Males","Less than 1 year","Year",":",""
"2016","San Marino","Females","Less than 1 year","Year",":",""
"2016","Ukraine","Total","Less than 1 year","Year",":",""
"2016","Ukraine","Males","Less than 1 year","Year",":",""
"2016","Ukraine","Females","Less than 1 year","Year",":",""
"2016","Armenia","Total","Less than 1 year","Year","75.1",""
"2016","Armenia","Males","Less than 1 year","Year","71.5",""
"2016","Armenia","Females","Less than 1 year","Year","78.4",""
"2016","Azerbaijan","Total","Less than 1 year","Year",":",""
"2016","Azerbaijan","Males","Less than 1 year","Year",":",""
"2016","Azerbaijan","Females","Less than 1 year","Year",":",""
"2016","Georgia","Total","Less than 1 year","Year","72.7",""
"2016","Georgia","Males","Less than 1 year","Year","68.3",""
"2016","Georgia","Females","Less than 1 year","Year","77.2",""
"2017","European Union - 28 countries","Total","Less than 1 year","Year","80.9","b"
"2017","European Union - 28 countries","Males","Less than 1 year","Year","78.3","b"
"2017","European Union - 28 countries","Females","Less than 1 year","Year","83.5","b"
"2017","European Union - 27 countries (2007-2013)","Total","Less than 1 year","Year","81.0","b"
"2017","European Union - 27 countries (2007-2013)","Males","Less than 1 year","Year","78.3","b"
"2017","European Union - 27 countries (2007-2013)","Females","Less than 1 year","Year","83.6","b"
"2017","Euro area (19 countries)","Total","Less than 1 year","Year","82.0","b"
"2017","Euro area (19 countries)","Males","Less than 1 year","Year","79.4","b"
"2017","Euro area (19 countries)","Females","Less than 1 year","Year","84.5","b"
"2017","Euro area (18 countries)","Total","Less than 1 year","Year","82.0","b"
"2017","Euro area (18 countries)","Males","Less than 1 year","Year","79.5","b"
"2017","Euro area (18 countries)","Females","Less than 1 year","Year","84.5","b"
"2017","Belgium","Total","Less than 1 year","Year","81.6",""
"2017","Belgium","Males","Less than 1 year","Year","79.2",""
"2017","Belgium","Females","Less than 1 year","Year","83.9",""
"2017","Bulgaria","Total","Less than 1 year","Year","74.8",""
"2017","Bulgaria","Males","Less than 1 year","Year","71.4",""
"2017","Bulgaria","Females","Less than 1 year","Year","78.4",""
"2017","Czechia","Total","Less than 1 year","Year","79.1",""
"2017","Czechia","Males","Less than 1 year","Year","76.1",""
"2017","Czechia","Females","Less than 1 year","Year","82.0",""
"2017","Denmark","Total","Less than 1 year","Year","81.1",""
"2017","Denmark","Males","Less than 1 year","Year","79.2",""
"2017","Denmark","Females","Less than 1 year","Year","83.1",""
"2017","Germany (until 1990 former territory of the FRG)","Total","Less than 1 year","Year","81.1",""
"2017","Germany (until 1990 former territory of the FRG)","Males","Less than 1 year","Year","78.7",""
"2017","Germany (until 1990 former territory of the FRG)","Females","Less than 1 year","Year","83.4",""
"2017","Germany including former GDR","Total","Less than 1 year","Year","81.1",""
"2017","Germany including former GDR","Males","Less than 1 year","Year","78.7",""
"2017","Germany including former GDR","Females","Less than 1 year","Year","83.4",""
"2017","Estonia","Total","Less than 1 year","Year","78.4",""
"2017","Estonia","Males","Less than 1 year","Year","73.8",""
"2017","Estonia","Females","Less than 1 year","Year","82.6",""
"2017","Ireland","Total","Less than 1 year","Year","82.2",""
"2017","Ireland","Males","Less than 1 year","Year","80.4",""
"2017","Ireland","Females","Less than 1 year","Year","84.0",""
"2017","Greece","Total","Less than 1 year","Year","81.4",""
"2017","Greece","Males","Less than 1 year","Year","78.8",""
"2017","Greece","Females","Less than 1 year","Year","83.9",""
"2017","Spain","Total","Less than 1 year","Year","83.4",""
"2017","Spain","Males","Less than 1 year","Year","80.6",""
"2017","Spain","Females","Less than 1 year","Year","86.1",""
"2017","France","Total","Less than 1 year","Year","82.7",""
"2017","France","Males","Less than 1 year","Year","79.6",""
"2017","France","Females","Less than 1 year","Year","85.6",""
"2017","France (metropolitan)","Total","Less than 1 year","Year",":",""
"2017","France (metropolitan)","Males","Less than 1 year","Year",":",""
"2017","France (metropolitan)","Females","Less than 1 year","Year",":",""
"2017","Croatia","Total","Less than 1 year","Year","78.0",""
"2017","Croatia","Males","Less than 1 year","Year","74.9",""
"2017","Croatia","Females","Less than 1 year","Year","81.0",""
"2017","Italy","Total","Less than 1 year","Year","83.1",""
"2017","Italy","Males","Less than 1 year","Year","80.8",""
"2017","Italy","Females","Less than 1 year","Year","85.2",""
"2017","Cyprus","Total","Less than 1 year","Year","82.2",""
"2017","Cyprus","Males","Less than 1 year","Year","80.2",""
"2017","Cyprus","Females","Less than 1 year","Year","84.2",""
"2017","Latvia","Total","Less than 1 year","Year","74.9",""
"2017","Latvia","Males","Less than 1 year","Year","69.8",""
"2017","Latvia","Females","Less than 1 year","Year","79.7",""
"2017","Lithuania","Total","Less than 1 year","Year","75.8",""
"2017","Lithuania","Males","Less than 1 year","Year","70.7",""
"2017","Lithuania","Females","Less than 1 year","Year","80.5",""
"2017","Luxembourg","Total","Less than 1 year","Year","82.1","b"
"2017","Luxembourg","Males","Less than 1 year","Year","79.9","b"
"2017","Luxembourg","Females","Less than 1 year","Year","84.4","b"
"2017","Hungary","Total","Less than 1 year","Year","76.0",""
"2017","Hungary","Males","Less than 1 year","Year","72.5",""
"2017","Hungary","Females","Less than 1 year","Year","79.3",""
"2017","Malta","Total","Less than 1 year","Year","82.4",""
"2017","Malta","Males","Less than 1 year","Year","80.2",""
"2017","Malta","Females","Less than 1 year","Year","84.6",""
"2017","Netherlands","Total","Less than 1 year","Year","81.8",""
"2017","Netherlands","Males","Less than 1 year","Year","80.2",""
"2017","Netherlands","Females","Less than 1 year","Year","83.4",""
"2017","Austria","Total","Less than 1 year","Year","81.7",""
"2017","Austria","Males","Less than 1 year","Year","79.4",""
"2017","Austria","Females","Less than 1 year","Year","84.0",""
"2017","Poland","Total","Less than 1 year","Year","77.8",""
"2017","Poland","Males","Less than 1 year","Year","73.9",""
"2017","Poland","Females","Less than 1 year","Year","81.8",""
"2017","Portugal","Total","Less than 1 year","Year","81.6",""
"2017","Portugal","Males","Less than 1 year","Year","78.4",""
"2017","Portugal","Females","Less than 1 year","Year","84.6",""
"2017","Romania","Total","Less than 1 year","Year","75.3",""
"2017","Romania","Males","Less than 1 year","Year","71.7",""
"2017","Romania","Females","Less than 1 year","Year","79.1",""
"2017","Slovenia","Total","Less than 1 year","Year","81.2",""
"2017","Slovenia","Males","Less than 1 year","Year","78.2",""
"2017","Slovenia","Females","Less than 1 year","Year","84.0",""
"2017","Slovakia","Total","Less than 1 year","Year","77.3",""
"2017","Slovakia","Males","Less than 1 year","Year","73.8",""
"2017","Slovakia","Females","Less than 1 year","Year","80.7",""
"2017","Finland","Total","Less than 1 year","Year","81.7",""
"2017","Finland","Males","Less than 1 year","Year","78.9",""
"2017","Finland","Females","Less than 1 year","Year","84.5",""
"2017","Sweden","Total","Less than 1 year","Year","82.5",""
"2017","Sweden","Males","Less than 1 year","Year","80.8",""
"2017","Sweden","Females","Less than 1 year","Year","84.1",""
"2017","United Kingdom","Total","Less than 1 year","Year","81.3",""
"2017","United Kingdom","Males","Less than 1 year","Year","79.5",""
"2017","United Kingdom","Females","Less than 1 year","Year","83.1",""
"2017","European Economic Area (EU28 plus IS, LI, NO)","Total","Less than 1 year","Year","81.0","b"
"2017","European Economic Area (EU28 plus IS, LI, NO)","Males","Less than 1 year","Year","78.3","b"
"2017","European Economic Area (EU28 plus IS, LI, NO)","Females","Less than 1 year","Year","83.6","b"
"2017","European Economic Area (EU27 plus IS, LI, NO)","Total","Less than 1 year","Year","81.0","b"
"2017","European Economic Area (EU27 plus IS, LI, NO)","Males","Less than 1 year","Year","78.3","b"
"2017","European Economic Area (EU27 plus IS, LI, NO)","Females","Less than 1 year","Year","83.6","b"
"2017","European Free Trade Association","Total","Less than 1 year","Year","83.3",""
"2017","European Free Trade Association","Males","Less than 1 year","Year","81.3",""
"2017","European Free Trade Association","Females","Less than 1 year","Year","85.1",""
"2017","Iceland","Total","Less than 1 year","Year","82.6",""
"2017","Iceland","Males","Less than 1 year","Year","81.1",""
"2017","Iceland","Females","Less than 1 year","Year","84.3",""
"2017","Liechtenstein","Total","Less than 1 year","Year","83.7",""
"2017","Liechtenstein","Males","Less than 1 year","Year","81.6",""
"2017","Liechtenstein","Females","Less than 1 year","Year","86.0",""
"2017","Norway","Total","Less than 1 year","Year","82.7",""
"2017","Norway","Males","Less than 1 year","Year","81.0",""
"2017","Norway","Females","Less than 1 year","Year","84.3",""
"2017","Switzerland","Total","Less than 1 year","Year","83.7",""
"2017","Switzerland","Males","Less than 1 year","Year","81.6",""
"2017","Switzerland","Females","Less than 1 year","Year","85.6",""
"2017","Montenegro","Total","Less than 1 year","Year","76.6",""
"2017","Montenegro","Males","Less than 1 year","Year","73.9",""
"2017","Montenegro","Females","Less than 1 year","Year","79.2",""
"2017","North Macedonia","Total","Less than 1 year","Year","76.0",""
"2017","North Macedonia","Males","Less than 1 year","Year","74.1",""
"2017","North Macedonia","Females","Less than 1 year","Year","77.9",""
"2017","Albania","Total","Less than 1 year","Year","78.5",""
"2017","Albania","Males","Less than 1 year","Year","77.1",""
"2017","Albania","Females","Less than 1 year","Year","80.1",""
"2017","Serbia","Total","Less than 1 year","Year","75.6",""
"2017","Serbia","Males","Less than 1 year","Year","73.1",""
"2017","Serbia","Females","Less than 1 year","Year","78.1",""
"2017","Turkey","Total","Less than 1 year","Year","78.5",""
"2017","Turkey","Males","Less than 1 year","Year","75.7",""
"2017","Turkey","Females","Less than 1 year","Year","81.3",""
"2017","Belarus","Total","Less than 1 year","Year","74.5",""
"2017","Belarus","Males","Less than 1 year","Year","69.3",""
"2017","Belarus","Females","Less than 1 year","Year","79.3",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Total","Less than 1 year","Year",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Males","Less than 1 year","Year",":",""
"2017","Kosovo (under United Nations Security Council Resolution 1244/99)","Females","Less than 1 year","Year",":",""
"2017","Moldova","Total","Less than 1 year","Year",":",""
"2017","Moldova","Males","Less than 1 year","Year",":",""
"2017","Moldova","Females","Less than 1 year","Year",":",""
"2017","Russia","Total","Less than 1 year","Year",":",""
"2017","Russia","Males","Less than 1 year","Year",":",""
"2017","Russia","Females","Less than 1 year","Year",":",""
"2017","San Marino","Total","Less than 1 year","Year",":",""
"2017","San Marino","Males","Less than 1 year","Year",":",""
"2017","San Marino","Females","Less than 1 year","Year",":",""
"2017","Ukraine","Total","Less than 1 year","Year","73.3",""
"2017","Ukraine","Males","Less than 1 year","Year","68.3",""
"2017","Ukraine","Females","Less than 1 year","Year","78.0",""
"2017","Armenia","Total","Less than 1 year","Year","75.8",""
"2017","Armenia","Males","Less than 1 year","Year","72.5",""
"2017","Armenia","Females","Less than 1 year","Year","78.9",""
"2017","Azerbaijan","Total","Less than 1 year","Year","75.6",""
"2017","Azerbaijan","Males","Less than 1 year","Year","73.2",""
"2017","Azerbaijan","Females","Less than 1 year","Year","77.9",""
"2017","Georgia","Total","Less than 1 year","Year","73.5",""
"2017","Georgia","Males","Less than 1 year","Year","69.2",""
"2017","Georgia","Females","Less than 1 year","Year","77.8",""
